content_id,subject,from_skill,to_skill,to_chapter,source_type
1470,PHYSICS_CHEMISTRY,,246,149,LEGACY_BANK
1471,PHYSICS_CHEMISTRY,,246,149,LEGACY_BANK
1472,PHYSICS_CHEMISTRY,,246,149,LEGACY_BANK
1473,PHYSICS_CHEMISTRY,,246,149,LEGACY_BANK
1474,PHYSICS_CHEMISTRY,,246,149,LEGACY_BANK
1475,PHYSICS_CHEMISTRY,,246,149,LEGACY_BANK
1476,PHYSICS_CHEMISTRY,,246,149,LEGACY_BANK
1477,PHYSICS_CHEMISTRY,,246,149,LEGACY_BANK
1478,PHYSICS_CHEMISTRY,,242,147,ARCHIVE_DERIVED
1479,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1480,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1481,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1482,PHYSICS_CHEMISTRY,,242,147,ARCHIVE_DERIVED
1483,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1484,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1485,PHYSICS_CHEMISTRY,,242,147,ARCHIVE_DERIVED
1486,PHYSICS_CHEMISTRY,,242,147,ARCHIVE_DERIVED
1487,PHYSICS_CHEMISTRY,,242,147,ARCHIVE_DERIVED
1488,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1489,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1490,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1491,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1492,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1493,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1494,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1495,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1496,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1497,PHYSICS_CHEMISTRY,,242,147,LEGACY_BANK
1498,PHYSICS_CHEMISTRY,,256,154,ARCHIVE_DERIVED
1499,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1500,PHYSICS_CHEMISTRY,,256,154,ARCHIVE_DERIVED
1501,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1502,PHYSICS_CHEMISTRY,,256,154,ARCHIVE_DERIVED
1503,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1504,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1505,PHYSICS_CHEMISTRY,,256,154,ARCHIVE_DERIVED
1506,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1507,PHYSICS_CHEMISTRY,,256,154,ARCHIVE_DERIVED
1508,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1509,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1510,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1511,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1512,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1513,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1514,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1515,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1516,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1517,PHYSICS_CHEMISTRY,,256,154,LEGACY_BANK
1518,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1519,PHYSICS_CHEMISTRY,,252,152,ARCHIVE_DERIVED
1520,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1521,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1522,PHYSICS_CHEMISTRY,,252,152,ARCHIVE_DERIVED
1523,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1524,PHYSICS_CHEMISTRY,,252,152,ARCHIVE_DERIVED
1525,PHYSICS_CHEMISTRY,,252,152,ARCHIVE_DERIVED
1526,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1527,PHYSICS_CHEMISTRY,,252,152,ARCHIVE_DERIVED
1528,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1529,PHYSICS_CHEMISTRY,,252,152,ARCHIVE_DERIVED
1530,PHYSICS_CHEMISTRY,,252,152,ARCHIVE_DERIVED
1531,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1532,PHYSICS_CHEMISTRY,,252,152,ARCHIVE_DERIVED
1533,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1534,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1535,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1536,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1537,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1538,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1539,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1540,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1541,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1542,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1543,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1544,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1545,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1546,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1547,PHYSICS_CHEMISTRY,,252,152,LEGACY_BANK
1548,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1549,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1550,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1551,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1552,PHYSICS_CHEMISTRY,,250,151,ARCHIVE_DERIVED
1553,PHYSICS_CHEMISTRY,,250,151,ARCHIVE_DERIVED
1554,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1555,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1556,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1557,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1558,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1559,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1560,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1561,PHYSICS_CHEMISTRY,,250,151,ARCHIVE_DERIVED
1562,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1563,PHYSICS_CHEMISTRY,,250,151,ARCHIVE_DERIVED
1564,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1565,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1566,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1567,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1568,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1569,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1570,PHYSICS_CHEMISTRY,,250,151,ARCHIVE_DERIVED
1571,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1572,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1573,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1574,PHYSICS_CHEMISTRY,,250,151,ARCHIVE_DERIVED
1575,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1576,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1577,PHYSICS_CHEMISTRY,,250,151,LEGACY_BANK
1578,SVT,,266,159,LEGACY_BANK
1579,SVT,,266,159,LEGACY_BANK
1580,SVT,,266,159,LEGACY_BANK
1581,SVT,,266,159,LEGACY_BANK
1582,SVT,,266,159,ARCHIVE_DERIVED
1583,SVT,,266,159,LEGACY_BANK
1584,SVT,,266,159,LEGACY_BANK
1585,SVT,,266,159,ARCHIVE_DERIVED
1586,SVT,,266,159,LEGACY_BANK
1587,SVT,,266,159,ARCHIVE_DERIVED
1588,SVT,,266,159,LEGACY_BANK
1589,SVT,,266,159,LEGACY_BANK
1590,SVT,,266,159,ARCHIVE_DERIVED
1591,SVT,,266,159,LEGACY_BANK
1592,SVT,,266,159,LEGACY_BANK
1593,SVT,,266,159,ARCHIVE_DERIVED
1594,SVT,,266,159,ARCHIVE_DERIVED
1595,SVT,,266,159,ARCHIVE_DERIVED
1596,SVT,,266,159,ARCHIVE_DERIVED
1597,SVT,,266,159,LEGACY_BANK
1598,SVT,,266,159,LEGACY_BANK
1599,SVT,,266,159,LEGACY_BANK
1600,SVT,,266,159,LEGACY_BANK
1601,SVT,,266,159,LEGACY_BANK
1602,SVT,,266,159,LEGACY_BANK
1603,SVT,,266,159,LEGACY_BANK
1604,SVT,,266,159,LEGACY_BANK
1605,SVT,,266,159,LEGACY_BANK
1606,SVT,,266,159,LEGACY_BANK
1607,SVT,,266,159,LEGACY_BANK
1608,SVT,,264,158,ARCHIVE_DERIVED
1609,SVT,,264,158,ARCHIVE_DERIVED
1610,SVT,,264,158,LEGACY_BANK
1611,SVT,,264,158,LEGACY_BANK
1612,SVT,,264,158,ARCHIVE_DERIVED
1613,SVT,,264,158,LEGACY_BANK
1614,SVT,,264,158,LEGACY_BANK
1615,SVT,,264,158,ARCHIVE_DERIVED
1616,SVT,,264,158,ARCHIVE_DERIVED
1617,SVT,,264,158,LEGACY_BANK
1618,SVT,,264,158,LEGACY_BANK
1619,SVT,,264,158,LEGACY_BANK
1620,SVT,,264,158,LEGACY_BANK
1621,SVT,,264,158,LEGACY_BANK
1622,SVT,,264,158,LEGACY_BANK
1623,SVT,,264,158,LEGACY_BANK
1624,SVT,,264,158,LEGACY_BANK
1625,SVT,,264,158,LEGACY_BANK
1626,SVT,,264,158,LEGACY_BANK
1627,SVT,,264,158,LEGACY_BANK
1628,SVT,,262,157,LEGACY_BANK
1629,SVT,,262,157,LEGACY_BANK
1630,SVT,,262,157,ARCHIVE_DERIVED
1631,SVT,,262,157,LEGACY_BANK
1632,SVT,,262,157,ARCHIVE_DERIVED
1633,SVT,,262,157,LEGACY_BANK
1634,SVT,,262,157,LEGACY_BANK
1635,SVT,,262,157,ARCHIVE_DERIVED
1636,SVT,,262,157,LEGACY_BANK
1637,SVT,,262,157,LEGACY_BANK
1638,SVT,,262,157,LEGACY_BANK
1639,SVT,,262,157,LEGACY_BANK
1640,SVT,,262,157,ARCHIVE_DERIVED
1641,SVT,,262,157,ARCHIVE_DERIVED
1642,SVT,,262,157,LEGACY_BANK
1643,SVT,,262,157,LEGACY_BANK
1644,SVT,,262,157,LEGACY_BANK
1645,SVT,,262,157,LEGACY_BANK
1646,SVT,,262,157,LEGACY_BANK
1647,SVT,,262,157,LEGACY_BANK
1648,SVT,,258,155,ARCHIVE_DERIVED
1649,SVT,,258,155,LEGACY_BANK
1650,SVT,,258,155,ARCHIVE_DERIVED
1651,SVT,,258,155,LEGACY_BANK
1652,SVT,,258,155,LEGACY_BANK
1653,SVT,,258,155,ARCHIVE_DERIVED
1654,SVT,,258,155,LEGACY_BANK
1655,SVT,,258,155,LEGACY_BANK
1656,SVT,,258,155,ARCHIVE_DERIVED
1657,SVT,,258,155,LEGACY_BANK
1658,SVT,,258,155,LEGACY_BANK
1659,SVT,,258,155,ARCHIVE_DERIVED
1660,SVT,,258,155,LEGACY_BANK
1661,SVT,,258,155,LEGACY_BANK
1662,SVT,,258,155,LEGACY_BANK
1663,SVT,,258,155,LEGACY_BANK
1664,SVT,,258,155,LEGACY_BANK
1665,SVT,,258,155,LEGACY_BANK
1666,SVT,,258,155,LEGACY_BANK
1667,SVT,,258,155,LEGACY_BANK
1668,SVT,,276,164,LEGACY_BANK
1669,SVT,,276,164,LEGACY_BANK
1670,SVT,,276,164,LEGACY_BANK
1671,SVT,,276,164,LEGACY_BANK
1672,SVT,,276,164,LEGACY_BANK
1673,SVT,,276,164,LEGACY_BANK
1674,SVT,,276,164,LEGACY_BANK
1675,SVT,,276,164,LEGACY_BANK
1676,SVT,,276,164,LEGACY_BANK
1677,SVT,,276,164,LEGACY_BANK
1678,SVT,,276,164,ARCHIVE_DERIVED
1679,SVT,,276,164,ARCHIVE_DERIVED
1680,SVT,,276,164,LEGACY_BANK
1681,SVT,,276,164,LEGACY_BANK
1682,SVT,,276,164,LEGACY_BANK
1683,SVT,,276,164,LEGACY_BANK
1684,SVT,,276,164,LEGACY_BANK
1685,SVT,,276,164,LEGACY_BANK
1686,SVT,,276,164,LEGACY_BANK
1687,SVT,,276,164,ARCHIVE_DERIVED
1688,SVT,,276,164,LEGACY_BANK
1689,SVT,,276,164,LEGACY_BANK
1690,SVT,,276,164,ARCHIVE_DERIVED
1691,SVT,,276,164,LEGACY_BANK
1692,SVT,,276,164,ARCHIVE_DERIVED
1693,SVT,,276,164,LEGACY_BANK
1694,SVT,,276,164,LEGACY_BANK
1695,SVT,,276,164,LEGACY_BANK
1696,SVT,,276,164,LEGACY_BANK
1697,SVT,,276,164,LEGACY_BANK
1698,SVT,,272,162,LEGACY_BANK
1699,SVT,,272,162,LEGACY_BANK
1700,SVT,,272,162,ARCHIVE_DERIVED
1701,SVT,,272,162,LEGACY_BANK
1702,SVT,,272,162,LEGACY_BANK
1703,SVT,,272,162,LEGACY_BANK
1704,SVT,,272,162,LEGACY_BANK
1705,SVT,,272,162,LEGACY_BANK
1706,SVT,,272,162,ARCHIVE_DERIVED
1707,SVT,,272,162,LEGACY_BANK
1708,SVT,,272,162,LEGACY_BANK
1709,SVT,,272,162,LEGACY_BANK
1710,SVT,,272,162,ARCHIVE_DERIVED
1711,SVT,,272,162,ARCHIVE_DERIVED
1712,SVT,,272,162,LEGACY_BANK
1713,SVT,,272,162,ARCHIVE_DERIVED
1714,SVT,,272,162,LEGACY_BANK
1715,SVT,,272,162,LEGACY_BANK
1716,SVT,,272,162,LEGACY_BANK
1717,SVT,,272,162,LEGACY_BANK
1718,SVT,,270,161,LEGACY_BANK
1719,SVT,,270,161,LEGACY_BANK
1720,SVT,,270,161,ARCHIVE_DERIVED
1721,SVT,,270,161,ARCHIVE_DERIVED
1722,SVT,,270,161,LEGACY_BANK
1723,SVT,,270,161,LEGACY_BANK
1724,SVT,,270,161,LEGACY_BANK
1725,SVT,,270,161,ARCHIVE_DERIVED
1726,SVT,,270,161,LEGACY_BANK
1727,SVT,,270,161,ARCHIVE_DERIVED
1728,SVT,,270,161,LEGACY_BANK
1729,SVT,,270,161,LEGACY_BANK
1730,SVT,,270,161,ARCHIVE_DERIVED
1731,SVT,,270,161,LEGACY_BANK
1732,SVT,,270,161,LEGACY_BANK
1733,SVT,,270,161,LEGACY_BANK
1734,SVT,,270,161,LEGACY_BANK
1735,SVT,,270,161,LEGACY_BANK
1736,SVT,,270,161,LEGACY_BANK
1737,SVT,,270,161,LEGACY_BANK
1738,SVT,,274,163,LEGACY_BANK
1739,SVT,,274,163,LEGACY_BANK
1740,SVT,,274,163,ARCHIVE_DERIVED
1741,SVT,,274,163,ARCHIVE_DERIVED
1742,SVT,,274,163,LEGACY_BANK
1743,SVT,,274,163,ARCHIVE_DERIVED
1744,SVT,,274,163,LEGACY_BANK
1745,SVT,,274,163,LEGACY_BANK
1746,SVT,,274,163,LEGACY_BANK
1747,SVT,,274,163,LEGACY_BANK
1748,SVT,,274,163,ARCHIVE_DERIVED
1749,SVT,,274,163,LEGACY_BANK
1750,SVT,,274,163,ARCHIVE_DERIVED
1751,SVT,,274,163,LEGACY_BANK
1752,SVT,,274,163,LEGACY_BANK
1753,SVT,,274,163,LEGACY_BANK
1754,SVT,,274,163,LEGACY_BANK
1755,SVT,,274,163,LEGACY_BANK
1756,SVT,,274,163,LEGACY_BANK
1757,SVT,,274,163,LEGACY_BANK
1758,SVT,,260,156,ARCHIVE_DERIVED
1759,SVT,,260,156,ARCHIVE_DERIVED
1760,SVT,,260,156,LEGACY_BANK
1761,SVT,,260,156,ARCHIVE_DERIVED
1762,SVT,,260,156,LEGACY_BANK
1763,SVT,,260,156,LEGACY_BANK
1764,SVT,,260,156,ARCHIVE_DERIVED
1765,SVT,,260,156,ARCHIVE_DERIVED
1766,SVT,,260,156,LEGACY_BANK
1767,SVT,,260,156,LEGACY_BANK
1768,SVT,,260,156,LEGACY_BANK
1769,SVT,,260,156,LEGACY_BANK
1770,SVT,,260,156,LEGACY_BANK
1771,SVT,,260,156,LEGACY_BANK
1772,SVT,,260,156,LEGACY_BANK
1773,SVT,,260,156,LEGACY_BANK
1774,SVT,,260,156,LEGACY_BANK
1775,SVT,,260,156,LEGACY_BANK
1776,SVT,,260,156,LEGACY_BANK
1777,SVT,,260,156,LEGACY_BANK
1778,SVT,,268,160,LEGACY_BANK
1779,SVT,,268,160,LEGACY_BANK
1780,SVT,,268,160,LEGACY_BANK
1781,SVT,,268,160,LEGACY_BANK
1782,SVT,,268,160,LEGACY_BANK
1783,SVT,,268,160,LEGACY_BANK
1784,SVT,,268,160,LEGACY_BANK
1785,SVT,,268,160,ARCHIVE_DERIVED
1786,SVT,,268,160,LEGACY_BANK
1787,SVT,,268,160,LEGACY_BANK
1788,SVT,,268,160,ARCHIVE_DERIVED
1789,SVT,,268,160,ARCHIVE_DERIVED
1790,SVT,,268,160,LEGACY_BANK
1791,SVT,,268,160,LEGACY_BANK
1792,SVT,,268,160,LEGACY_BANK
1793,SVT,,268,160,ARCHIVE_DERIVED
1794,SVT,,268,160,LEGACY_BANK
1795,SVT,,268,160,LEGACY_BANK
1796,SVT,,268,160,ARCHIVE_DERIVED
1797,SVT,,268,160,LEGACY_BANK
1798,SVT,,268,160,LEGACY_BANK
1799,SVT,,268,160,ARCHIVE_DERIVED
1800,SVT,,268,160,LEGACY_BANK
1801,SVT,,268,160,ARCHIVE_DERIVED
1802,SVT,,268,160,ARCHIVE_DERIVED
1803,SVT,,268,160,LEGACY_BANK
1804,SVT,,268,160,LEGACY_BANK
1805,SVT,,268,160,LEGACY_BANK
1806,SVT,,268,160,LEGACY_BANK
1807,SVT,,268,160,LEGACY_BANK
1808,TECHNOLOGY,,280,166,ARCHIVE_DERIVED
1809,TECHNOLOGY,,280,166,ARCHIVE_DERIVED
1810,TECHNOLOGY,,280,166,LEGACY_BANK
1811,TECHNOLOGY,,280,166,ARCHIVE_DERIVED
1812,TECHNOLOGY,,280,166,ARCHIVE_DERIVED
1813,TECHNOLOGY,,280,166,LEGACY_BANK
1814,TECHNOLOGY,,280,166,ARCHIVE_DERIVED
1815,TECHNOLOGY,,280,166,LEGACY_BANK
1816,TECHNOLOGY,,280,166,LEGACY_BANK
1817,TECHNOLOGY,,280,166,LEGACY_BANK
1818,TECHNOLOGY,,280,166,LEGACY_BANK
1819,TECHNOLOGY,,280,166,LEGACY_BANK
1820,TECHNOLOGY,,280,166,LEGACY_BANK
1821,TECHNOLOGY,,280,166,LEGACY_BANK
1822,TECHNOLOGY,,280,166,LEGACY_BANK
1823,TECHNOLOGY,,280,166,LEGACY_BANK
1824,TECHNOLOGY,,280,166,LEGACY_BANK
1825,TECHNOLOGY,,280,166,LEGACY_BANK
1826,TECHNOLOGY,,280,166,LEGACY_BANK
1827,TECHNOLOGY,,280,166,LEGACY_BANK
1828,TECHNOLOGY,,282,167,ARCHIVE_DERIVED
1829,TECHNOLOGY,,282,167,LEGACY_BANK
1830,TECHNOLOGY,,282,167,LEGACY_BANK
1831,TECHNOLOGY,,282,167,LEGACY_BANK
1832,TECHNOLOGY,,282,167,LEGACY_BANK
1833,TECHNOLOGY,,282,167,ARCHIVE_DERIVED
1834,TECHNOLOGY,,282,167,LEGACY_BANK
1835,TECHNOLOGY,,282,167,LEGACY_BANK
1836,TECHNOLOGY,,282,167,LEGACY_BANK
1837,TECHNOLOGY,,282,167,ARCHIVE_DERIVED
1838,TECHNOLOGY,,282,167,LEGACY_BANK
1839,TECHNOLOGY,,282,167,LEGACY_BANK
1840,TECHNOLOGY,,282,167,LEGACY_BANK
1841,TECHNOLOGY,,282,167,LEGACY_BANK
1842,TECHNOLOGY,,282,167,LEGACY_BANK
1843,TECHNOLOGY,,282,167,LEGACY_BANK
1844,TECHNOLOGY,,282,167,LEGACY_BANK
1845,TECHNOLOGY,,282,167,LEGACY_BANK
1846,TECHNOLOGY,,282,167,LEGACY_BANK
1847,TECHNOLOGY,,282,167,LEGACY_BANK
1848,TECHNOLOGY,,290,171,ARCHIVE_DERIVED
1849,TECHNOLOGY,,290,171,ARCHIVE_DERIVED
1850,TECHNOLOGY,,290,171,LEGACY_BANK
1851,TECHNOLOGY,,290,171,ARCHIVE_DERIVED
1852,TECHNOLOGY,,290,171,LEGACY_BANK
1853,TECHNOLOGY,,290,171,ARCHIVE_DERIVED
1854,TECHNOLOGY,,290,171,LEGACY_BANK
1855,TECHNOLOGY,,290,171,ARCHIVE_DERIVED
1856,TECHNOLOGY,,290,171,LEGACY_BANK
1857,TECHNOLOGY,,290,171,LEGACY_BANK
1858,TECHNOLOGY,,290,171,LEGACY_BANK
1859,TECHNOLOGY,,290,171,LEGACY_BANK
1860,TECHNOLOGY,,290,171,LEGACY_BANK
1861,TECHNOLOGY,,290,171,LEGACY_BANK
1862,TECHNOLOGY,,290,171,LEGACY_BANK
1863,TECHNOLOGY,,290,171,LEGACY_BANK
1864,TECHNOLOGY,,290,171,LEGACY_BANK
1865,TECHNOLOGY,,290,171,LEGACY_BANK
1866,TECHNOLOGY,,290,171,LEGACY_BANK
1867,TECHNOLOGY,,290,171,LEGACY_BANK
1868,TECHNOLOGY,,284,168,LEGACY_BANK
1869,TECHNOLOGY,,284,168,LEGACY_BANK
1870,TECHNOLOGY,,284,168,LEGACY_BANK
1871,TECHNOLOGY,,284,168,LEGACY_BANK
1872,TECHNOLOGY,,284,168,LEGACY_BANK
1873,TECHNOLOGY,,284,168,LEGACY_BANK
1874,TECHNOLOGY,,284,168,LEGACY_BANK
1875,TECHNOLOGY,,284,168,ARCHIVE_DERIVED
1876,TECHNOLOGY,,284,168,LEGACY_BANK
1877,TECHNOLOGY,,284,168,LEGACY_BANK
1878,TECHNOLOGY,,284,168,LEGACY_BANK
1879,TECHNOLOGY,,284,168,LEGACY_BANK
1880,TECHNOLOGY,,284,168,LEGACY_BANK
1881,TECHNOLOGY,,284,168,LEGACY_BANK
1882,TECHNOLOGY,,284,168,LEGACY_BANK
1883,TECHNOLOGY,,284,168,LEGACY_BANK
1884,TECHNOLOGY,,284,168,ARCHIVE_DERIVED
1885,TECHNOLOGY,,284,168,ARCHIVE_DERIVED
1886,TECHNOLOGY,,284,168,LEGACY_BANK
1887,TECHNOLOGY,,284,168,LEGACY_BANK
1888,TECHNOLOGY,,286,169,ARCHIVE_DERIVED
1889,TECHNOLOGY,,286,169,ARCHIVE_DERIVED
1890,TECHNOLOGY,,286,169,LEGACY_BANK
1891,TECHNOLOGY,,286,169,LEGACY_BANK
1892,TECHNOLOGY,,286,169,ARCHIVE_DERIVED
1893,TECHNOLOGY,,286,169,LEGACY_BANK
1894,TECHNOLOGY,,286,169,LEGACY_BANK
1895,TECHNOLOGY,,286,169,ARCHIVE_DERIVED
1896,TECHNOLOGY,,286,169,ARCHIVE_DERIVED
1897,TECHNOLOGY,,286,169,LEGACY_BANK
1898,TECHNOLOGY,,286,169,LEGACY_BANK
1899,TECHNOLOGY,,286,169,LEGACY_BANK
1900,TECHNOLOGY,,286,169,LEGACY_BANK
1901,TECHNOLOGY,,286,169,LEGACY_BANK
1902,TECHNOLOGY,,286,169,LEGACY_BANK
1903,TECHNOLOGY,,286,169,LEGACY_BANK
1904,TECHNOLOGY,,286,169,LEGACY_BANK
1905,TECHNOLOGY,,286,169,LEGACY_BANK
1906,TECHNOLOGY,,286,169,LEGACY_BANK
1907,TECHNOLOGY,,286,169,LEGACY_BANK
1908,TECHNOLOGY,,288,170,LEGACY_BANK
1909,TECHNOLOGY,,288,170,ARCHIVE_DERIVED
1910,TECHNOLOGY,,288,170,LEGACY_BANK
1911,TECHNOLOGY,,288,170,LEGACY_BANK
1912,TECHNOLOGY,,288,170,LEGACY_BANK
1913,TECHNOLOGY,,288,170,LEGACY_BANK
1914,TECHNOLOGY,,288,170,LEGACY_BANK
1915,TECHNOLOGY,,288,170,ARCHIVE_DERIVED
1916,TECHNOLOGY,,288,170,LEGACY_BANK
1917,TECHNOLOGY,,288,170,ARCHIVE_DERIVED
1918,TECHNOLOGY,,288,170,ARCHIVE_DERIVED
1919,TECHNOLOGY,,288,170,LEGACY_BANK
1920,TECHNOLOGY,,288,170,ARCHIVE_DERIVED
1921,TECHNOLOGY,,288,170,LEGACY_BANK
1922,TECHNOLOGY,,288,170,LEGACY_BANK
1923,TECHNOLOGY,,288,170,LEGACY_BANK
1924,TECHNOLOGY,,288,170,LEGACY_BANK
1925,TECHNOLOGY,,288,170,LEGACY_BANK
1926,TECHNOLOGY,,288,170,LEGACY_BANK
1927,TECHNOLOGY,,288,170,LEGACY_BANK
1954,FRENCH,,87,82,ARCHIVE_DERIVED
1955,FRENCH,,87,82,ARCHIVE_DERIVED
1956,FRENCH,,87,82,ARCHIVE_DERIVED
1957,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1958,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1959,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1960,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1961,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1962,HISTORY,,181,119,ARCHIVE_DERIVED
1963,HISTORY,,181,119,ARCHIVE_DERIVED
1964,EMC,,238,145,ARCHIVE_DERIVED
1965,EMC,,222,137,ARCHIVE_DERIVED
1966,PHYSICS_CHEMISTRY,,250,151,ARCHIVE_DERIVED
1967,PHYSICS_CHEMISTRY,,250,151,ARCHIVE_DERIVED
1968,SVT,,276,164,ARCHIVE_DERIVED
1969,SVT,,276,164,ARCHIVE_DERIVED
1970,SVT,,276,164,ARCHIVE_DERIVED
1971,TECHNOLOGY,,282,167,ARCHIVE_DERIVED
1972,TECHNOLOGY,,282,167,ARCHIVE_DERIVED
1973,TECHNOLOGY,,284,168,ARCHIVE_DERIVED
1974,TECHNOLOGY,,284,168,ARCHIVE_DERIVED
1979,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
1980,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
1981,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
1982,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1983,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1984,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1985,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1986,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1987,MATHEMATICS,,107,91,ARCHIVE_DERIVED
1988,PHYSICS_CHEMISTRY,,244,148,OFFICIAL_ARCHIVE
1989,FRENCH,,92,84,OFFICIAL_ARCHIVE
1990,FRENCH,,92,84,OFFICIAL_ARCHIVE
1991,FRENCH,,92,84,OFFICIAL_ARCHIVE
1992,FRENCH,,92,84,OFFICIAL_ARCHIVE
1993,FRENCH,,92,84,OFFICIAL_ARCHIVE
1994,FRENCH,,92,84,OFFICIAL_ARCHIVE
1995,FRENCH,,92,84,OFFICIAL_ARCHIVE
1996,FRENCH,,79,79,OFFICIAL_ARCHIVE
1997,FRENCH,,79,79,OFFICIAL_ARCHIVE
1998,FRENCH,,79,79,OFFICIAL_ARCHIVE
1999,FRENCH,,103,89,OFFICIAL_ARCHIVE
2000,FRENCH,,93,84,OFFICIAL_ARCHIVE
2001,FRENCH,,103,89,OFFICIAL_ARCHIVE
2002,FRENCH,,103,89,OFFICIAL_ARCHIVE
2003,FRENCH,,103,89,OFFICIAL_ARCHIVE
2004,FRENCH,,92,84,OFFICIAL_ARCHIVE
